vue	S5
typescript	K06
SCSS	K99
front-end	K07
end-to-end lifecycle	K07
conceptualizing and implementing complex new systems	A1
performance	K07
scalability	K99
crafting a beautiful user experience	S3
php	K06
sql	K06
javascript	K06
Vue.js	K99
Vuex	K99
Laravel	K99
mysql	K06
react	K09
Symfony )	K99
typescript	K06
vue	S5
composition api	K09
fp-ts	K99
io-ts	K06
Ramda	K99
php	K06
javascript	K06
unit and e2e tests	K07
mysql	K06
effectively using indexes	S2
optimizing slow queries	S2
avoid common problems	S3
application architecture design	K06
database and api design	K08
modern application infrastructure setup	K06
Docker)	K99
operations	K10
monitoring	K07
personal and professional skills	S1
result-oriented mindset	S2
empathetic	A2
financial services	K04
reactjs	K99
javascript	K06
node.js	K07
build and rollout capabilities	S6
drive customer engagement	S3
solving business problems through innovation and engineering practices .	S2
apply your depth of knowledge and expertise	S1
partner continuously with your many stakeholders	S1
stay focused on common goals .	S4
bs/ba degree	K05
architecture and design across all systems	K07
modern programming languages	K02
industry-wide technology trends and best practices	K06
work in large collaborative teams	S1
building an innovative culture	S4
developing	S1
front-end languages and libraries	K06
css	K06
javascript	K06
xml	K06
jQuery )	K99
javascript	K06
node.js )	K07
databases	K03
MongoDB)	K99
web servers	K06
apache )	K06
ui/ux design	K02
charity	S4
non-profit	K06
publishing	K04
java	K06
kotlin	K99
spring-boot	K05
tdd	K99
amazon-web-services	K04
deliver resilient and scalable apis in kotlin/springboot .	S1
Kotlin/SpringBoot .	K99
deliver clean tested and maintainable code	S6
pairing	S6
self-directed learning	S5
work in an agile environment	A1
contribute to agile ceremonies - standups refinements and retrospectives .	S1
support and mentor other engineers	S1
code reviews	K03
pair programming sessions	K06
support and maintain existing products	S1
positive attitude	S6
learn and discover new technologies .	S5
proactive	A1
problem solver	S1
gathering requirements and business analysis	S2
team player	S1
discuss and resolve conflicts positively .	S4
spot a pesky bug from a mile away	S2
spring boot	K05
production environments .	K07
jvm ecosystem	K05
oo programming techniques and design patterns	K06
GraphQL	K99
production environment	K07
docker ecosystem	K05
docker-compose )	K07
TDD	K99
JUnit	K99
Mockk	K99
shell scripting	K06
version control	K10
ci	K09
jenkins )	K06
AWS EC2	K99
elastic beanstalk	K05
RDS	K99
SNS/SQS	K99
AWS Lambda .	K99
gradle	K99
JOOQ	K99
postgresql	K06
Terraform	K99
serverless framework	K06
Elasticsearch	K99
financial services	K04
cloud	K06
java	K06
web-services	K04
shape the engineering culture	S1
design	S4
delivery	S6
build reusable code and libraries	S5
optimize our services	S3
telemetry	S2
collaborate with other team members and stakeholders	S1
coach and mentor less experienced peers	S1
strive for continuous improvement	S4
object orientated programming	K06
messaging	K02
asynchronous communication	K07
cloud technologies	K06
google cloud	K06
azure )	K06
function as a service	K04
test driven approach to development	S2
interpersonal and communication skills	S1
nosql database	K06
Cassandra )	K99
continuous integration/	K06
continuous deployment	K06
software design patterns	K06
financial services	K04
spring	K07
java	K06
cloud	K06
write well designed secure testable efficient code	S1
best software development practices	K06
adhere to agile principles	S1
work closely and collaboratively with the wider team	S1
design and implement cloud native microservices	S5
support the growing capabilities of the mobile stack	S1
ensure code hygiene and documentation is maintained	S2
passionate and your field	S1
keep updated on emerging technologies	S2
critical of the design and styling of all components and products	S4
ensure consistency and quality	A1
java	K06
developing java based services	S4
restful web services )	K04
cloud native design patterns	K06
microservices	K99
twelve-factor application methodology	K01
spring boot	K05
spring cloud	K06
ORM	K99
JUnit	K99
maven	K06
jenkins	K06
messaging	K02
caching	K07
linux based environments	K07
shell scripting	K06
basic infrastructure diagnostics	K09
apache	K06
tomcat	K06
mobile development space	K06
developing responsive web apps .	S1
responsive web apps .	K09
it security	K09
software development	K06
security	K10
infrastructure	K07
iam	K99
pki	K06
configurationmanager	K99
sysadmin	K99
build secure and maintain an environment in which modern technology and tools foster frictionless operations within the company?	S4
building your own infrastructure	S2
using the cloud	S8
translates people’s needs and expectations into actionable technical tasks	S1
lead	S4
develop	S1
responsible for our global it operations	S2
strive to advance the organization’s it strategy	S8
work on continuous improvements	S8
taking technical financial and security aspects into account	S4
it infrastructure	K07
plan and ensure resource availability for timely fixes of it infrastructure issues	S3
dns	K06
website hosting	K06
operate company dns website hosting and email infrastructure	S7
email infrastructure	K07
establish it processes and automations according to common best practices	S3
work together with all departments	S1
ensure everybody has the tools they need to maximize their productivity	S6
responsibile	K99
create update implement and communicate internal policies and procedures	S2
iso 27001 certification	K05
bachelor’s or master’s degree in the it field	K07
international it	K04
infrastructure	K07
IAM	K99
pki	K06
configuration management	K06
security	K10
logging	K08
monitoring	K07
interpersonal skills	S1
work together with all departments of the company	S1
pragmatic	S4
solution-oriented	A1
communication skills	S1
german	S1
english	S1
information technology	K07
newspapers	K03
publishing	K04
security	K10
amazon-web-services	K04
cloud	K06
AWS )	K99
recognise risk	S2
design preventative or detective controls	S2
automation .	K07
help build maintain and execute a strategy	S1
secure our customer-facing products	S1
security reviews	K06
perform security reviews and code reviews	S3
code reviews	K03
agile-sdl	K06
overseeing our agile-sdl process	S4
ensuring security throughout all phases of the sdl	S2
serve as the security sme for product engineering teams	S4
develop threat models for new and updated products	S2
designing preventative and/or detective controls for specific security issues .	S8
socialise automated security tools	S1
guide product engineering teams	S4
integrate security monitoring of products	S1
build use cases	S7
develop evangelise security solutions	S3
solve security challenges	S4
application design & architecture	K07
modern design patterns	K06
cloud security technologies	K06
AWS	K99
dev/sec ops	K06
working in a dev/sec ops culture	S1
modern languages/frameworks	K02
html5	K06
ruby	K06
node.js	K07
javascript	K06
php	K06
python	K06
java	K06
application security	K06
authn	K99
authz	K99
encryption	K06
session management	K04
federation	K07
communicate complicated technical issues and risks	S1
application security attacks	K06
financial services	K04
cloud	K06
java	K06
design	K08
keeping the team and other key stakeholders up to speed	S1
end-to-end software	K06
agile	K06
sharing ideas information and innovation	S1
lead strong technical team(s )	S4
deliver business solutions .	S4
role model	S4
mentor	S1
providing the correct technical guidance design and architecture .	S3
building large enterprise applications	S2
exposing rest endpoints on database .	S2
technical breadth	S1
J2EE	K99
spring	K07
ORM	K99
Kafka	K99
elastic search	K10
distributed cache	K06
mongo db	K06
building cloud native applications	S3
12 factor methodology	K07
managing applications	S2
PCF	K99
Kubernetes	K99
object-oriented design and concepts .	K06
data structures	K06
caching	K07
multithreading	K99
messaging	K02
asynchronous communication	K07
building enterprise applications	S2
ui frameworks	K06
angular	K06
sql	K06
database development .	K06
smart	S5
driven	S6
entertainment	K02
gaming	K02
agile	K06
javascript	K06
tdd	K99
reactjs	K99
be yourself .	S1
passion for code quality	S2
collaborate	S1
deliver new features and improvements	S1
achieve a high-quality product	S2
javascript-based	K06
front-end	K07
front end technologies	K07
software development	K06
continuous delivery .	K04
helping the team	S4
lead time	K02
release failure rates	K07
deployment frequency	K09
bugs	K06
system availability	K09
code quality	K02
getting requirements right from the start	S6
working with the development team	S1
deliver high quality well tested software	S5
work to in-house standards guidelines and processes .	S2
work under pressure and close deadlines .	S1
propose and implement improvements	S1
software development and delivery processes	K06
agile	K06
javascript	K06
html5	K06
CSS3	K99
jira/confluence	S5
git	K06
GitHub )	K99
producing cross-browser compatible code	S2
automation	K07
ci	K09
cd	K02
testing	K06
design patterns	K06
agile	K06
scrum/kanban )	K06
TDD/BDD	K99
financial services	K04
security	K10
linux	K06
amazon-web-services	K04
lead the endpoint engineering team	S4
work with the line of business stakeholders	S1
building endpoint solutions	S5
drive host and endpoint program objectives	S1
implement systems	S5
define standards and policies	S4
build secure system solutions	S5
influence/define product strategy roadmaps	S1
assess report on and make recommendations regarding current and proposed architectures strategies and systems	S4
analyze business requirements	S2
provide recommendations for building scalable systems	S8
build and operationalize systems	S7
ensure solutions are built deployed and modified as necessary	S2
create and maintain documentation related to endpoint solutions;	S2
conceptual logical and physical diagrams;	K07
new environment design documents;	K04
write ups on technical capabilities and solution configurations;	K02
lead the endpoint engineering team	S4
deliver on day-to-day commitments .	A1
Rehydrate ASVs	K99
patch systems	S8
address vulnerabilities	S1
upgrade systems	S5
release new agents to endpoints	S1
implement technical solutions	S1
ensure platforms always run	A1
building monitoring testing solutions .	S2
provide project updates to leadership	S4
provide subject matter expertise	S1
implement appropriate security controls and monitoring	S1
participate in various audit control testing and other processes	S2
people management skills	S4
communication skills	S1
comfortable leading a team	S4
prioritize the work	S7
manage team’s day to day operations	S4
deploying and operating cyber solutions to endpoints	S5
endpoint protection fundamentals	K10
working with large scale systems	S2
windows	K06
mac	K07
linux	K06
ensure agents can be deployed at the right level	S1
endpoint protect	K10
hands on technical design and implementation	S2
​bachelor’s degree	K05
software engineering	K07
public cloud	K04
AWS	K99
microsoft azure	K06
google cloud )	K06
master’s degree	K02
cyber security	K10
ci/cd	K02
devops	K06
jenkins	K06
Terraform	K99
python	K06
AWS	K99
linux	K06
windows	K06
MacOs	K99
virtual desktops	K04
Citrix	K99
vdi	S1
desktop as a service )	K06
developing roadmaps and target architectures	S5
integrating applications	S2
Snowflake	K99
Kafka	K99
SIEM	K99
data warehouses	K06
provide log data	S2
people management	K04
agile	K06
. net	L1
c#	K06
cloud	K06
design and development of software	S4
entire software development cycle	K06
transforming software requirements into qualitative and stable code	S5
testing the software	S5
writing effective apis	S1
achieve customer satisfaction	A1
3rd level support	S5
. net framework	K06
. net core	K07
. net	L1
c# )	K06
design patterns	K06
. net unit testing framework	K06
front-end development	K06
html	K06
javascript	K06
css )	K06
MSSQL	K99
git	K06
SVN	K99
desktop applications:	K06
mobile and web applications	K07
agile development	K06
iot	K06
cloud	K06
cloud provider	K06
azure	K06
AWS	K99
google cloud	K06
BigData	K99
team player	S1
communication skills	S1
german	L1
english	L1
serving international customers .	S3
convince through pragmatism flexibility and effectiveness .	S5
architecture	K04
consulting	K04
software development / engineering	K07
user-interface	K06
user-experience	K02
design	K08
prototype	K07
testing	K06
advocate for user needs and experiences	S1
plan and lead research efforts	S4
in-person and remote user research	K05
understand people and their environments	A1
capture analyze and synthesize research findings into actionable insights and recommendations	S2
create design concepts	S1
sketches of situations or user interfaces	K06
wireframes of screens and interactions	K06
produce ui mock-ups and prototypes	S1
explain your design decisions and the creative process to clients	S1
design and facilitate workshops	S4
lead small to midsize projects	S4
work scoping	S1
developing strong client relationships	S1
ux/	S5
ui	K06
ux/ ui design	K02
human-computer interaction	K06
visual design	K02
research methods and frameworks	K06
interface standards tools and industry guidelines;	K10
reference best practices and design patterns	S1
solving complex problems and novel interface challenges	S1
principles and best practices of user experience design	K09
visualize concepts ( through sketches or other tools ) about complex problems datasets or experimentation	S5
tools and methods for designing user interfaces	K06
prototyping	K06
testing	K06
english	L1
german	L1
face and solve complex challenges	S1
information technology	K07
angularjs	K06
sapui5	K99
node.js	K07
jquery	K99
javascript	K06
boost the development of strategic	S4
cloud	K06
big data	K06
internet of things	K06
analytics	K03
artificial intelligence	K06
disrupt	A1
sap	K06
main product roadmaps	K07
transactional	K04
analytics	K03
cloud	K06
integration	K06
mobile architecture )	K07
sap cloud platform capabilities and services	K04
sap leonardo framework and architecture	K07
model solutions	S6
define roadmaps	S1
assess new sap technology trends	S2
define application and technical requirements	S4
lead resources from onshore/near shore/off shore delivery centers	S2
deliver the sap solution designed	S1
work creatively and analytically in a problem-solving environment	S1
communication skills	S1
english	L1
share and learn different things	S1
javascript	K06
SAPUI5	K99
html5	K06
angularjs	K06
NodeJS	K99
JQuery	K99
restful services	K04
Odata	K99
face and beat off the challenges	S1
javascript	K06
reactjs	K99
next.js	S6
strapi	K99
passionate	S1
node.js	K07
three.js	K07
sass	K06
love amazing interfaces	S5
attention to detail	A1
technical skills	S3
learn fast	S8
taking the lead on small to medium projects	S4
html	K06
SCSS	K99
modular scss	K99
disciplined	S1
javascript	K06
ES6	K99
js frameworks	K06
next.js	S6
react	K09
what takes to make a site ready for production	K04
image optimisation	K04
code efficiency	S3
webpack	K99
snowpack	K99
intelligent	S5
motivated	S4
hard-working .	S3
user interface design	K06
problem solver .	S1
identify root causes	S2
enjoy your work	S1
financial services	K04
solving business problems through innovation and engineering practices .	S2
apply your depth of knowledge and expertise	S1
partner continuously with your many stakeholders	S1
bs/ba degree	K05
application	K06
data	K06
infrastructure architecture	K06
architecture	K04
design	K08
developmental toolsets	K03
industry-wide technology trends and best practices	K06
work in large collaborative teams	S1
building an innovative culture	S4
modern programming languages	K02
business analysis	K04
development	K09
maintenance	K07
software improvement	K06
financial services	K04
spring	K07
java	K06
spring-mvc	K05
build a meaningful engineering discipline	S2
combining software and systems	S5
develop creative engineering solutions to operations problems .	S1
optimizing existing systems	S2
building infrastructure	S2
reducing work through automation .	S2
take the lead on relevant projects	S4
running better production applications and systems .	S4
develop test and debug automated tasks	S1
apps	S4
systems	K07
infrastructure )	K07
troubleshoot minor incidents	S2
contribute to resolution through post-mortems	S1
application or service development lifecycle	K06
address failure patterns and incidents	S6
develop	S1
conduct performance tests	S2
document and/or identify application optimizations	S2
devops principles	S1
bachelor's degree	K05
software engineering	K07
java	K06
spring	K07
spring boot	K05
micro service architecture	K07
deployment process and tools	K01
Jules	K99
software delivery lifecycle	K06
application data and infrastructure architecture	K07
cloud services	K06
orchestration tools	K07
containerization	K99
compute	K06
storage systems )	K05
managing service-level changes to a system or service	S4
cloud deployment	K06
monitoring	K07
ops analysis	K03
Kubernetes	K99
Prometheus	K99
Elasticsearch	K99
Grafana	K99
Kibana	K99
Splunk	K99
DynaTrace	K99
cloud computing	K07
cloud services	K06
software development / engineering	K07
oracle	K06
cloud	K06
web-services	K04
solving complex technical and business problems	S5
building a highly reliable scalable and measurable customer experience	S3
innovating solutions	S5
improving service reliability performance and operability of services	S3
have your hand on the pulse	S6
responding to live service issues .	S1
create automation and tooling	S1
solve complex problems	S5
build automation to prevent problem recurrence .	S1
identify opportunities	S4
drive the implementation of automation	S3
improve service health manageability reliability and telemetry .	S1
ability to read write configure design and script end-to-end service telemetry alerting and self-healing capabilities for platforms .	S3
authoring functional and technical documentation .	S2
security	K10
resiliency	K07
scale	K05
performance	K07
end-to-end performance and operability .	K07
service topology	K10
troubleshoot issues	S5
define mitigations .	S1
professional curiosity	A1
hands-on	S6
bs in computer science	K06
software engineering	K07
java	K06
spring	K07
spring boot	K05
NodeJs	K99
running large scale systems	S1
devops/sre	K06
unix/linux	K06
public cloud service	K04
amazon web services ( aws)	K04
microsoft azure	K06
google cloud ( gcp) .	K06
delivery tools	K07
Docker	K99
jenkins	K06
GitHub)	K99
go	K07
python source code management best practices	K04
Terraform .	K99
application performance	K06
scalability availability and resiliency in cloud environment .	K04
agile and/or safe agile environments .	K07
communication skills	S1
express complex technical concepts to different audiences	S2
masters degree in computer science	K06
oracle database	K06
sql queries .	K06
work with offshore teams	S1
solve complex problems	S5
infrastructure cloud services	K04
build automation	K07
prevent problem recurrence .	S7
design write and deploy software	S5
design and develop designs architectures standards and methods for large-scale distributed systems .	S1
service capacity planning	K04
forecasting	K04
software performance analysis	K06
system tuning .	K05
end-to-end configuration	K04
production services .	K07
security	K10
resiliency	K07
scale	K05
performance .	K03
end-to-end performance and operability .	K07
defining and implementing improvements in service architecture .	S1
articulate technical characteristics of services and technology areas	S2
understand and communicate the scale capacity security performance attributes and requirements of the service and technology stack .	S1
automation and orchestration principles .	K07
act as ultimate escalation point for complex or critical issues	S2
service topology	K10
troubleshoot issues	S5
define mitigations .	S1
understand and explain the affect of product architecture decisions on distributed systems .	S1
professional curiosity	A1
bs or ms in computer science	K06
identifies and implements complex solutions	S5
server hardware and software configuration	K06
networking	K06
standard internet services	K06
scripting languages	K02
cloud computing patterns	K07
technology security and compliance .	K04
running large scale customer facing web services .	S2
identifies and implements complex solutions	S5
load balancing technologies	K01
development in programming languages databases and big data stores and container technologies .	K06
defining and documenting technical architecture of complex and highly scalable products .	A1
running large scale customer facing web services .	S2
agile	K06
write well-designed testable efficient code	S1
integrate software components into a fully functional software system	S1
document and maintain software functionality	S8
troubleshoot debug and upgrade existing systems	S1
remote data	K06
rest	K04
JSON	K99
android development	K06
content provider implementation	K04
ui/ux	K06
working with designers	S1
english	L1
Butterknife	K99
Retrofit	K99
dagger 2	K06
Picasso	K99
Volley	K99
data persistence	K06
android services	K04
agile development	K06
android studio+	K02
Gradle	K99
android set top box development	K06
Bioinformatics	K99
biotechnology	K09
medical diagnostics	K05
bioinformatics	K99
python	K06
amazon-web-services	K04
bash	K06
sql	K06
planning and developing bioinformatic tool chains and pipeline	S3
sars-cov-2	K06
processing and analyze sequencing data	S2
investigate mutations	S2
sars-cov-2 genomes	K02
explore virus spread	S8
maintenance of end-user software and web applications	S5
pro-actively driving further improvement	S1
assist in the standardization and management of sops	S8
doctorate degree	K05
master degree	K02
Bioinformatics	K99
data science	K03
computer science	K06
programing	S5
python	K06
perl	K06
unix	K06
sql	K06
computational science	K03
data analysis	K06
phylogenetics	K99
viral evolution	K02
communication skills	S1
team spirit	S6
set priorities	S4
meet timelines and company objectives .	S4
financial services	K04
android	K06
kotlin	K99
graphql	K99
rx-java	K06
build visually rich user experiences .	S1
android platform .	K06
write clean testable and well-documented code	S1
treat security as a first class citizen .	S1
technology landscape .	K09
university degree	K04
computer science	K06
engineering	K07
sciences	K07
Kotlin	K99
RxJava	K99
Dagger	K99
GraphQL/	K99
restful api .	K06
analytical thinking	S2
delivering great ux	S1
working with custom ui .	S1
communication skills	S1
clear	S8
concise	S3
targeted towards your audience	S1
quickly pick-up and adapt to changes	A1
android framework .	K06
financial services	K04
java	K06
cloud	K06
testing	K06
motivated	S4
experienced	S3
code	S3
design	S4
coach the team	S1
market the products .	S1
set an example of high engineering standards	S3
think out of the box	S1
move fast	S6
code solutions to hard problems	S1
working hard	S8
bs/ba degree	K05
computer science	K06
engineering	K07
java	K06
managing software development teams	S4
provide technical expertise	S1
software lifecycle	K06
design	K08
implementation	K03
delivery	K10
software testing and metrics	K06
cloud	K06
virtualization	K04
containerisation	K99
microservices	K99
apis	K06
modern software practices	K06
ci/cd pipelines	K07
modern deployment strategies	K07
public cloud	K04
AWS )	K99
testing tools and frameworks	K06
working with product owners and technology groups	S1
define a product roadmap	S4
documenting system and software designs proposals and rfc's	S1
mentoring staff	S4
financial services	K04
java	K06
java-ee	L1
spring	K07
enthusiastic	K99
team player	S1
take ownership of tasks	S4
articulate solutions to colleagues	S1
work closely with our product team	S1
java best practices	K06
work closely with our front end developers	S1
brainstorming and design of new architecture	S1
analyse existing systems	S2
bring a fresh perspective to the table .	S4
quality mindset	A1
java	K06
spring boot	K05
Hibernate	K99
GraphQL	K99
JUnit	K99
relational dbs	K09
ci/cd technology and principles	K05
RIXML	K99
cloud/distributed architecture and principles .	K07
financial research	K04
automated end to end testing	K09
graph dbs	K05
apache	K06
amazon-web-services	K04
java	K06
building efficient data processes	S5
meet challenging scalability and performance requirements .	A1
to shape a complex infrastructure	S2
design build and manage a scalable durable and trusted data platform	S1
develop real-time data processes	S8
build apis	S6
allow standardised access to source-of-truth data	S3
integrate external data sources	S5
solve complex problems at scale	S5
troubleshoot daily data processing issues	S1
search for new technologies and tools	A1
improve data handling	S5
scala	K06
java	K06
go	K07
streaming data	K06
Kafka )	K99
distributed computing frameworks	K06
Presto )	K99
stream processing framework	K06
kafka streams	K07
Flink	K99
storm )	K05
Docker	K99
Kubernetes	K99
AWS	K99
cloud platforms	K06
machine learning pipeline implementation	K01
communication skills	S1
work in a team	S1
english	L1
financial services	K04
amazon-web-services	K04
cloud	K06
web-services	K04
solving business problems through innovation and engineering practices .	S2
apply your depth of knowledge and expertise	S1
partner continuously with your many stakeholders	S1
talented	S1
delivering cloud native solutions	S5
AWS	K99
cloud platforms	K06
building scalable cloud solutions	S5
solve variety of problems .	S1
tacking complex design challenges	S1
delivering large projects .	S1
modern programming languages	K02
java/spring .	K06
AWS	K99
developing and implementing solutions on aws .	S4
AWS .	K99
AWS	K99
Lambda	K99
cloud watch	K06
EC2	K99
iam policies	K10
VPCs .	K99
Docker	K99
Kubernetes	K99
infrastructure-as-code	K07
CloudFormation	K99
TerraForm	K99
utilizing and optimizing an enterprise level messaging platform	S5
enterprise level messaging platform	K06
Kafka	K99
sql/nosql database	K06
automation tooling	K07
ci/cd delivery .	K08
debugging	S5
trouble shooting	S1
communication and influencing skills .	S4
comfort with uncertainty and change .	A1
agile/scrum	K06
financial products	K04
trade flows	K04
python	K06
c++	K06
rewriting of the gui	S1
coding	S5
engineering	S4
c++ .	K06
participate in user support	S5
software architecture documentation theory .	K06
master of science or engineering	K07
PhD	K99
publication record	K02
software development	K06
modern c++	K06
abstract scientific applications	K07
english	L1
python	K06
qt	K06
CMake	K99
git;	K06
test-driven development	K06
cross-platform development;	K06
numerical mathematics	K05
condensed-matter physics	K05
scattering	K02
spectroscopy	K99
crystallography	K99
cloud computing	K07
cloud services	K06
software development	K06
engineering	K07
oracle	K06
cloud	K06
python	K06
integrated cloud services	K07
to build and support integrated cloud services in a broadly distributed multi-tenant cloud environment .	S4
broadly distributed multi-tenant cloud environment .	K07
smart	S5
hands-on	S6
solve difficult problems in distributed highly available services and virtualized infrastructure .	S3
network automation	K07
represent arbitrarily complex datacenter networks	S5
automate responses to common operational problems using the network automation api .	S4
uk government security clearance .	K03
university degree in computer science or electrical engineering	K07
engineering experience .	K07
network operations	K04
network troubleshooting .	K04
cisco asa & nexus platforms	K06
juniper firewalls and routers	K06
F5 LTM/GTM	K99
BGP	K99
OSPF	K99
internal routing protocols	K07
MPLS	K99
dedicated circuits	K07
dark fiber	K07
ipsec vpns	S5
tcp/ip	K06
dns	K06
scripting	K06
automation	K07
python	K06
network monitoring	K04
telemetry solutions .	K04
organizational verbal and written communication skills .	S1
participate in an on-call rotation .	S6
largeISP	K99
enterprise network	K10
cloud provider environment .	K07
python	K06
network automation	K07
network configuration management .	K06
governance	K03
risk	K09
compliance	K03
security	K10
collaborating with internal and external parties during audits and other compliance related activities .	S1
agile project management .	K04
network vendor interactions .	K04
cisco ccnp	K06
CCIE	K99
juniper jncip¬sp	K06
CCISP	K99
data communication	K06
linux and windows networking	K10
development and support of network fabric and systems	S1
networking at the protocol level	K07
programming	S2
automation	K07
production environment .	K07
develop milestones and deliverables .	S4
use existing procedures and tools	S6
develop and safely execute network change .	S1
develop new procedures	S4
serve as technical lead for team projects .	S4
contributes to the development of roadmap issues .	S4
leads development of new runbooks and method of procedures .	S2
mentors junior engineers .	S1
network solution	K04
architecture design process .	K07
developing standalone features .	S4
operational rotations	K10
provide break-fix support for events .	S3
serve as escalation point for event remediation .	S1
lead post-event root cause analysis .	S2
coordinate with networking automation services	S1
development and integration of support tooling .	S1
develops scripts to automate routine tasks	S1
serves as sme on software development projects for network automation .	S2
supports network vendor software bug fixes .	S5
drive bug resolution	S8
assist in the qualification of new firmware and/or operating systems .	S2
bachelors degree in computer science	K06
large isp or cloud provider environment .	K07
to commodity ethernet hardware	K06
Broadcom/Mellanox)	K99
BGP/OSPF/IS-IS	K99
tcp	S5
IPv4	K99
IPv6	K99
dns	K06
DHCP	K99
MPLS .	K99
networking protocols	K04
tcp/ip	K06
vpn	S5
dns	K06
DHCP	K99
ssl .	K06
internet peering	K06
inter-domain networking .	K10
scripting	K06
automation	K07
datacenter design	K08
python	K06
scripting or compiled language .	K02
software design/development .	K06
automation systems	K07
framework design/use	K02
deployment .	K06
network modeling and programing	K04
YANG	K99
OpenConfig	K99
NETCONF .	K99
network security design	K06
system performance characterization and testing .	K06
data flow	K06
telemetry design deployment and operation .	K06
product roadmap direction features and priorities .	K04
work on problems of diverse scope	S1
analysis of data	S5
evaluation of identifiable factors .	S2
demonstrate good judgment	A2
selecting methods and techniques for obtaining solutions .	S4
working under limited supervision .	S1
organizational verbal and written communication skills .	S1
agile software development	K06
eLearning	K99
web development	K06
user-experience	K02
user-interface	K06
design	K08
build amazing interfaces	S6
shape the future design of product extensions	S4
create purposeful visual user interface designs	S5
low and high fidelity prototypes	K07
mentor	S1
train	S8
lead by example	S4
cultivate design techniques and ux standards	S6
degree	K05
interaction design	K06
industrial design	K02
graphic design	K02
human-computer interaction	K06
unwavering commitment to quality	A1
collaborative work ethic	S1
coding	S5
visual design skills	S1
work effectively with common tools for conception design and prototyping	S1
adobe xd )	K06
working in an interactive agile environment	S1
real estate	K04
typescript	K06
node.js	K07
technical	S2
hands-on	S6
mission-driven	S5
mentor and challenge our talented engineering team .	S4
technical solutions	K07
feature development	S1
setting the architecture of future projects	S1
scrum	K06
agile methodologies .	K04
managing and mentoring the product team .	S4
react	K09
typescript .	K06
typescript	K06
node	K07
react	K09
graphQL	K99
postgres	K06
AWS	K99
keeping our code clean and maintainable .	S1
developing and implementing high volume applications	S2
aggregate technical debt	S4
design build & develop a product that brings real value to customers	S3
data science	K03
telecommunications	K07
television	K02
react	K09
tdd	K99
native	K09
front-end	K07
create extremely well-crafted front-end web applications	S5
web applications	K06
react.js	K05
Redux	K99
write resilient code	S1
self-organising	S4
agile	K06
be a leader within the team	S4
actively improving overall software quality	S5
helping fellow team members	S2
contribute to the team's technical direction and the improvement of its tools and processes be	S1
ensuring our website is highly performant resilient secure and monitored in production	S3
javascript	K06
react/react native	K07
development best practices	K09
pair programming	K06
TDD	K99
continuous integration	K06
continuous delivery	K04
ci tools	K07
jenkins	K06
Concourse	K99
testing frameworks	K06
optimising web applications	S3
performance security	K06
resilience	K04
enthusiasm	S1
push for new improvements across the code base	S1
influence/learn from a large community of developers	S1
coaching and mentoring junior members of the team	S2
programmatic advertising	K04
video streaming	K02
mysql	K06
etl	knowledge
hadoop	K06
apache-spark	K06
development of data-intensive and high-traffic backend applications	S5
python	K06
java	K06
etl	knowledge
developing our etl track	S4
releasing new functions	S1
continuous integration	K06
analyzing existing systems	S2
final degree in computer science	K06
jvm programming language	K06
Clojure	K99
linux shell	K06
nosql	K06
Aerospike	K99
Cassandra	K99
hbase )	K06
real-time data processing	K06
storm	K05
spark	K06
mysql	K06
communication	S8
curiosity	A1
agile	K06
working in an agile process	S2
financial services	K04
solving business problems through innovation and engineering practices .	S2
apply your depth of knowledge and expertise	S1
software development lifecycle	K06
partner continuously with your many stakeholders	S1
bs/ba degree	K05
application data	K06
infrastructure architecture	K06
architecture and design across all systems *	K07
modern programming languages *	K02
industry-wide technology trends and best practices *	K06
financial control	K04
budget management *	K04
work in large collaborative teams	S1
achieve organizational goals *	S4
building an innovative culture	S4
agile software development	K06
consulting	K04
enterprise software	K06
amazon-web-services	K04
kubernetes	K99
Kubernetes	K99
infrastructure-as-code	K07
Kubernets	K99
support the team	S3
Kubernetes	K99
expansion of our kubernetes monitoring	S2
Kubernetes	K99
shape our dashboards	S3
kubernetes environments	K02
ensure our product´s installation and configuration approach matches those expected in kubernetes environments	S2
kubernetes environments	K02
infrastructure-as-code	K07
take the responsibility	A1
devops	K06
shape the devops culture	S4
help with knowledge sharing	S4
Kubernetes	K99
kubernetes architecture	K07
Kubernetes	K99
set-up kubernetes cluster yourself	S8
Kubernetes	K99
monitoring of kubernetes in production environments	S6
production environments	K07
helm charts	K10
Terraform	K99
CloudFormation	K99
infrastructure-as-code	K07
developed application architecture	S1
application architecture	K06
Kubernetes	K99
leveraging the possibilities that kubernetes brings	S2
python	K06
devops environments	K02
make a decisive impact	S4
shape the future	S3
growing with your tasks and responsibilities	A1
specialize in one topic	S4
expand a broad spectrum .	S1
clean up old code	S6
refactoring .	K99
exchange ideas with customers and users .	S1
developing new and successful things	S1
gambling	K04
sql-server	K06
etl	knowledge
sysadmin	K99
being responsible	A1
data warehouse	K06
developing a state-of-the-art data warehouse environment?	S4
etl	knowledge
improve the etl process?	S1
out-of-the-box thinking	S4
data warehouse	K06
coordinate our whole data warehouse process? we	S4
maintain expand and further develop the data warehouse architecture	S4
data warehouse architecture	K07
architectural dwh trends	K07
proactively identify potential issues	S5
raise business awareness before impact	S3
etl	knowledge
monitor the performance of etl applications	S4
ensure appropriate performance	S4
